"Date (TU)","Valeur (en l/s)","Statut","Qualification","Méthode","Continuité"
2009-05-19T00:00:00.000Z,"2940","16",20,10,0
2009-05-20T00:00:00.000Z,"2840","16",20,10,0
2009-05-21T00:00:00.000Z,"2740","16",20,10,0
2009-05-22T00:00:00.000Z,"2610","16",20,10,0
2009-05-23T00:00:00.000Z,"2430","16",20,10,0
2009-05-24T00:00:00.000Z,"2270","16",20,10,0
2009-05-25T00:00:00.000Z,"2170","16",20,10,0
2009-05-26T00:00:00.000Z,"2410","16",20,10,0
2009-05-27T00:00:00.000Z,"2980","16",20,10,0
2009-05-28T00:00:00.000Z,"3470","16",20,10,0
2009-05-29T00:00:00.000Z,"3230","16",20,10,0
2009-05-30T00:00:00.000Z,"2090","16",20,10,0
2009-05-31T00:00:00.000Z,"1970","16",20,10,0
2009-06-01T00:00:00.000Z,"2610","16",20,10,0
2009-06-02T00:00:00.000Z,"2110","16",20,10,0
2009-06-03T00:00:00.000Z,"2610","16",20,10,0
2009-06-04T00:00:00.000Z,"1790","16",20,10,0
2009-06-05T00:00:00.000Z,"1770","16",20,10,0
2009-06-06T00:00:00.000Z,"2280","16",20,10,0
2009-06-07T00:00:00.000Z,"1740","16",20,10,0
2009-06-08T00:00:00.000Z,"1650","16",20,10,0
2009-06-09T00:00:00.000Z,"2800","16",20,10,0
2009-06-10T00:00:00.000Z,"2100","16",20,10,0
2009-06-11T00:00:00.000Z,"1810","16",20,10,0
2009-06-12T00:00:00.000Z,"1560","16",20,10,0
2009-06-13T00:00:00.000Z,"1440","16",20,10,0
2009-06-14T00:00:00.000Z,"1340","16",20,10,0
2009-06-15T00:00:00.000Z,"1490","16",20,10,0
2009-06-16T00:00:00.000Z,"1420","16",20,10,0
2009-06-17T00:00:00.000Z,"1270","16",20,10,0
2009-06-18T00:00:00.000Z,"1410","16",20,10,0
2009-06-19T00:00:00.000Z,"1220","16",20,10,0
2009-06-20T00:00:00.000Z,"1160","16",20,10,0
2009-06-21T00:00:00.000Z,"1040","16",20,10,0
2009-06-22T00:00:00.000Z,"1060","16",20,10,0
2009-06-23T00:00:00.000Z,"1040","16",20,10,0
2009-06-24T00:00:00.000Z,"1010","16",20,10,0
2009-06-25T00:00:00.000Z,"987","16",20,10,0
2009-06-26T00:00:00.000Z,"1110","16",20,10,0
2009-06-27T00:00:00.000Z,"1170","16",20,10,0
2009-06-28T00:00:00.000Z,"1130","16",20,10,0
2009-06-29T00:00:00.000Z,"1090","16",20,10,0
2009-06-30T00:00:00.000Z,"1060","16",20,10,0
2009-07-01T00:00:00.000Z,"981","16",20,10,0
2009-07-02T00:00:00.000Z,"923","16",20,10,0
2009-07-03T00:00:00.000Z,"836","16",20,10,0
2009-07-04T00:00:00.000Z,"806","16",20,10,0
2009-07-05T00:00:00.000Z,"739","16",20,10,0
2009-07-06T00:00:00.000Z,"686","16",20,10,0
2009-07-07T00:00:00.000Z,"770","16",20,10,0
2009-07-08T00:00:00.000Z,"721","16",20,10,0
2009-07-09T00:00:00.000Z,"772","16",20,10,0
2009-07-10T00:00:00.000Z,"707","16",20,10,0
2009-07-11T00:00:00.000Z,"701","16",20,10,0
2009-07-12T00:00:00.000Z,"681","16",20,10,0
2009-07-13T00:00:00.000Z,"664","16",20,10,0
2009-07-14T00:00:00.000Z,"662","16",20,10,0
2009-07-15T00:00:00.000Z,"611","16",20,10,0
2009-07-16T00:00:00.000Z,"662","16",20,10,0
2009-07-17T00:00:00.000Z,"656","16",20,10,0
2009-07-18T00:00:00.000Z,"639","16",20,10,0
2009-07-19T00:00:00.000Z,"580","16",20,10,0
2009-07-20T00:00:00.000Z,"567","16",20,10,0
2009-07-21T00:00:00.000Z,"583","16",20,10,0
2009-07-22T00:00:00.000Z,"606","16",20,10,0
2009-07-23T00:00:00.000Z,"569","16",20,10,0
2009-07-24T00:00:00.000Z,"625","16",20,10,0
2009-07-25T00:00:00.000Z,"610","16",20,10,0
2009-07-26T00:00:00.000Z,"573","16",20,10,0
2009-07-27T00:00:00.000Z,"574","16",20,10,0
2009-07-28T00:00:00.000Z,"590","16",20,10,0
2009-07-29T00:00:00.000Z,"614","16",20,10,0
2009-07-30T00:00:00.000Z,"579","16",20,10,0
2009-07-31T00:00:00.000Z,"622","16",20,10,0
2009-08-01T00:00:00.000Z,"604","16",20,10,0
2009-08-02T00:00:00.000Z,"4550","16",20,10,0
2009-08-03T00:00:00.000Z,"1670","16",20,10,0
2009-08-04T00:00:00.000Z,"1010","16",20,10,0
2009-08-05T00:00:00.000Z,"803","16",20,10,0
2009-08-06T00:00:00.000Z,"678","16",20,10,0
2009-08-07T00:00:00.000Z,"583","16",20,10,0
2009-08-08T00:00:00.000Z,"553","16",20,10,0
2009-08-09T00:00:00.000Z,"538","16",20,10,0
2009-08-10T00:00:00.000Z,"542","16",20,10,0
2009-08-11T00:00:00.000Z,"561","16",20,10,0
2009-08-12T00:00:00.000Z,"574","16",20,10,0
2009-08-13T00:00:00.000Z,"547","16",20,10,0
2009-08-14T00:00:00.000Z,"558","16",20,10,0
2009-08-15T00:00:00.000Z,"576","16",20,10,0
2009-08-16T00:00:00.000Z,"525","16",20,10,0
2009-08-17T00:00:00.000Z,"455","16",20,10,0
2009-08-18T00:00:00.000Z,"457","16",20,10,0
2009-08-19T00:00:00.000Z,"476","16",20,10,0
2009-08-20T00:00:00.000Z,"490","16",20,10,0
2009-08-21T00:00:00.000Z,"497","16",20,10,0
2009-08-22T00:00:00.000Z,"484","16",20,10,0
2009-08-23T00:00:00.000Z,"448","16",20,10,0
2009-08-24T00:00:00.000Z,"452","16",20,10,0
2009-08-25T00:00:00.000Z,"497","16",20,10,0
2009-08-26T00:00:00.000Z,"1280","16",20,10,0
2009-08-27T00:00:00.000Z,"2080","16",20,10,0
2009-08-28T00:00:00.000Z,"1730","16",20,10,0
2009-08-29T00:00:00.000Z,"1380","16",20,10,0
2009-08-30T00:00:00.000Z,"1270","16",20,10,0
2009-08-31T00:00:00.000Z,"1400","16",20,10,0
2009-09-01T00:00:00.000Z,"914","16",20,10,0
2009-09-02T00:00:00.000Z,"1290","16",20,10,0
2009-09-03T00:00:00.000Z,"784","16",20,10,0
2009-09-04T00:00:00.000Z,"631","16",20,10,0
2009-09-05T00:00:00.000Z,"577","16",20,10,0
2009-09-06T00:00:00.000Z,"554","16",20,10,0
2009-09-07T00:00:00.000Z,"565","16",20,10,0
2009-09-08T00:00:00.000Z,"552","16",20,10,0
2009-09-09T00:00:00.000Z,"509","16",20,10,0
2009-09-10T00:00:00.000Z,"514","16",20,10,0
2009-09-11T00:00:00.000Z,"502","16",20,10,0
2009-09-12T00:00:00.000Z,"486","16",20,10,0
2009-09-13T00:00:00.000Z,"468","16",20,10,0
2009-09-14T00:00:00.000Z,"474","16",20,10,0
2009-09-15T00:00:00.000Z,"606","16",20,10,0
2009-09-16T00:00:00.000Z,"15300","16",20,10,0
2009-09-17T00:00:00.000Z,"4450","16",20,10,0
2009-09-18T00:00:00.000Z,"5390","16",20,10,0
2009-09-19T00:00:00.000Z,"11700","16",20,10,0
2009-09-20T00:00:00.000Z,"6420","16",20,10,0
2009-09-21T00:00:00.000Z,"4170","16",20,10,0
2009-09-22T00:00:00.000Z,"2970","16",20,10,0
2009-09-23T00:00:00.000Z,"2530","16",20,10,0
2009-09-24T00:00:00.000Z,"2530","16",20,10,0
2009-09-25T00:00:00.000Z,"3300","16",20,10,0
2009-09-26T00:00:00.000Z,"2540","16",20,10,0
2009-09-27T00:00:00.000Z,"2680","16",20,10,0
2009-09-28T00:00:00.000Z,"2160","16",20,10,0
2009-09-29T00:00:00.000Z,"1990","16",20,10,0
2009-09-30T00:00:00.000Z,"1960","16",20,10,0
2009-10-01T00:00:00.000Z,"1870","16",20,10,0
2009-10-02T00:00:00.000Z,"1850","16",20,10,0
2009-10-03T00:00:00.000Z,"1780","16",20,10,0
2009-10-04T00:00:00.000Z,"1730","16",20,10,0
2009-10-05T00:00:00.000Z,"2010","16",20,10,0
2009-10-06T00:00:00.000Z,"1720","16",20,10,0
2009-10-07T00:00:00.000Z,"1690","16",20,10,0
2009-10-08T00:00:00.000Z,"1820","16",20,10,0
2009-10-09T00:00:00.000Z,"2590","16",20,10,0
2009-10-10T00:00:00.000Z,"1820","16",20,10,0
2009-10-11T00:00:00.000Z,"1650","16",20,10,0
2009-10-12T00:00:00.000Z,"2260","16",20,10,0
2009-10-13T00:00:00.000Z,"1540","16",20,10,0
2009-10-14T00:00:00.000Z,"1420","16",20,10,0
2009-10-15T00:00:00.000Z,"1410","16",20,10,0
2009-10-16T00:00:00.000Z,"1350","16",20,10,0
2009-10-17T00:00:00.000Z,"1320","16",20,10,0
2009-10-18T00:00:00.000Z,"1350","16",20,10,0
2009-10-19T00:00:00.000Z,"1580","16",20,10,0
2009-10-20T00:00:00.000Z,"1640","16",20,10,0
2009-10-21T00:00:00.000Z,"5220","16",20,10,0
2009-10-22T00:00:00.000Z,"8200","16",20,10,0
2009-10-23T00:00:00.000Z,"7790","16",20,10,0
2009-10-24T00:00:00.000Z,"3950","16",20,10,0
2009-10-25T00:00:00.000Z,"2840","16",20,10,0
2009-10-26T00:00:00.000Z,"2540","16",20,10,0
2009-10-27T00:00:00.000Z,"2420","16",20,10,0
2009-10-28T00:00:00.000Z,"2190","16",20,10,0
2009-10-29T00:00:00.000Z,"2180","16",20,10,0
2009-10-30T00:00:00.000Z,"2100","16",20,10,0
2009-10-31T00:00:00.000Z,"2090","16",20,10,0
2009-11-01T00:00:00.000Z,"2010","16",20,10,0
2009-11-02T00:00:00.000Z,"3070","16",20,10,0
2009-11-03T00:00:00.000Z,"2480","16",20,10,0
2009-11-04T00:00:00.000Z,"2200","16",20,10,0
2009-11-05T00:00:00.000Z,"2080","16",20,10,0
2009-11-06T00:00:00.000Z,"2020","16",20,10,0
2009-11-07T00:00:00.000Z,"2020","16",20,10,0
2009-11-08T00:00:00.000Z,"2160","16",20,10,0
2009-11-09T00:00:00.000Z,"2000","16",20,10,0
2009-11-10T00:00:00.000Z,"1940","16",20,10,0
2009-11-11T00:00:00.000Z,"1910","16",20,10,0
2009-11-12T00:00:00.000Z,"1890","16",20,10,0
2009-11-13T00:00:00.000Z,"1820","16",20,10,0
2009-11-14T00:00:00.000Z,"1820","16",20,10,0
2009-11-15T00:00:00.000Z,"1740","16",20,10,0
2009-11-16T00:00:00.000Z,"1750","16",20,10,0
2009-11-17T00:00:00.000Z,"1820","16",20,10,0
2009-11-18T00:00:00.000Z,"1760","16",20,10,0
2009-11-19T00:00:00.000Z,"1750","16",20,10,0
2009-11-20T00:00:00.000Z,"1670","16",20,10,0
2009-11-21T00:00:00.000Z,"1600","16",20,10,0
2009-11-22T00:00:00.000Z,"1520","16",20,10,0
2009-11-23T00:00:00.000Z,"1510","16",20,10,0
2009-11-24T00:00:00.000Z,"1550","16",20,10,0
2009-11-25T00:00:00.000Z,"1590","16",20,10,0
2009-11-26T00:00:00.000Z,"1620","16",20,10,0
2009-11-27T00:00:00.000Z,"1500","16",20,10,0
2009-11-28T00:00:00.000Z,"1540","16",20,10,0
2009-11-29T00:00:00.000Z,"1700","16",20,10,0
2009-11-30T00:00:00.000Z,"7650","16",20,10,0
2009-12-01T00:00:00.000Z,"3710","16",20,10,0
2009-12-02T00:00:00.000Z,"2790","16",20,10,0
2009-12-03T00:00:00.000Z,"8700","16",20,10,0
2009-12-04T00:00:00.000Z,"8090","16",20,10,0
2009-12-05T00:00:00.000Z,"5060","16",20,10,0
2009-12-06T00:00:00.000Z,"4150","16",20,10,0
2009-12-07T00:00:00.000Z,"3690","16",20,10,0
2009-12-08T00:00:00.000Z,"3340","16",20,10,0
2009-12-09T00:00:00.000Z,"3030","16",20,10,0
2009-12-10T00:00:00.000Z,"2850","16",20,10,0
2009-12-11T00:00:00.000Z,"2840","16",20,10,0
2009-12-12T00:00:00.000Z,"2760","16",20,10,0
2009-12-13T00:00:00.000Z,"2650","16",20,10,0
2009-12-14T00:00:00.000Z,"2600","16",20,10,0
2009-12-15T00:00:00.000Z,"2560","16",20,10,0
2009-12-16T00:00:00.000Z,"2470","16",20,10,0
2009-12-17T00:00:00.000Z,"2520","16",20,10,0
2009-12-18T00:00:00.000Z,"2400","16",20,10,0
2009-12-19T00:00:00.000Z,"2320","16",20,10,0
2009-12-20T00:00:00.000Z,"2340","16",20,10,0
2009-12-21T00:00:00.000Z,"3350","16",20,10,0
2009-12-22T00:00:00.000Z,"10700","16",20,10,0
2009-12-23T00:00:00.000Z,"17200","16",20,10,0
2009-12-24T00:00:00.000Z,"13200","16",20,10,0
2009-12-25T00:00:00.000Z,"22700","16",20,10,0
2009-12-26T00:00:00.000Z,"10200","16",20,10,0
2009-12-27T00:00:00.000Z,"8250","16",20,10,0
2009-12-28T00:00:00.000Z,"7290","16",20,10,0
2009-12-29T00:00:00.000Z,"6880","16",20,10,0
2009-12-30T00:00:00.000Z,"6540","16",20,10,0
2009-12-31T00:00:00.000Z,"5500","16",20,10,0
2010-01-01T00:00:00.000Z,"6360","16",20,10,0
2010-01-02T00:00:00.000Z,"5770","16",20,10,0
2010-01-03T00:00:00.000Z,"5090","16",20,10,0
2010-01-04T00:00:00.000Z,"6160","16",20,10,0
2010-01-05T00:00:00.000Z,"6700","16",20,10,0
2010-01-06T00:00:00.000Z,"6080","16",20,10,0
2010-01-07T00:00:00.000Z,"5770","16",20,10,0
2010-01-08T00:00:00.000Z,"45000","16",12,10,0
2010-01-09T00:00:00.000Z,"34600","16",12,10,0
2010-01-10T00:00:00.000Z,"15700","16",20,10,0
2010-01-11T00:00:00.000Z,"11600","16",20,10,0
2010-01-12T00:00:00.000Z,"9970","16",20,10,0
2010-01-13T00:00:00.000Z,"15700","16",20,10,0
2010-01-14T00:00:00.000Z,"12800","16",20,10,0
2010-01-15T00:00:00.000Z,"12000","16",20,10,0
2010-01-16T00:00:00.000Z,"9500","16",20,10,0
2010-01-17T00:00:00.000Z,"9100","16",20,10,0
2010-01-18T00:00:00.000Z,"8860","16",20,10,0
2010-01-19T00:00:00.000Z,"8800","16",20,10,0
2010-01-20T00:00:00.000Z,"8700","16",20,10,0
2010-01-21T00:00:00.000Z,"8570","16",20,10,0
2010-01-22T00:00:00.000Z,"8410","16",20,10,0
2010-01-23T00:00:00.000Z,"8060","16",20,10,0
2010-01-24T00:00:00.000Z,"7710","16",20,10,0
2010-01-25T00:00:00.000Z,"7540","16",20,10,0
2010-01-26T00:00:00.000Z,"7020","16",20,10,0
2010-01-27T00:00:00.000Z,"6910","16",20,10,0
2010-01-28T00:00:00.000Z,"6630","16",20,10,0
2010-01-29T00:00:00.000Z,"6420","16",20,10,0
2010-01-30T00:00:00.000Z,"6170","16",20,10,0
2010-01-31T00:00:00.000Z,"5880","16",20,10,0
2010-02-01T00:00:00.000Z,"5600","16",20,10,0
2010-02-02T00:00:00.000Z,"5550","16",20,10,0
2010-02-03T00:00:00.000Z,"5350","16",20,10,0
2010-02-04T00:00:00.000Z,"5410","16",20,10,0
2010-02-05T00:00:00.000Z,"9320","16",20,10,0
2010-02-06T00:00:00.000Z,"8960","16",20,10,0
2010-02-07T00:00:00.000Z,"7650","16",20,10,0
2010-02-08T00:00:00.000Z,"7340","16",20,10,0
2010-02-09T00:00:00.000Z,"7580","16",20,10,0
2010-02-10T00:00:00.000Z,"6900","16",20,10,0
2010-02-11T00:00:00.000Z,"6430","16",20,10,0
2010-02-12T00:00:00.000Z,"6130","16",20,10,0
2010-02-13T00:00:00.000Z,"5980","16",20,10,0
2010-02-14T00:00:00.000Z,"5790","16",20,10,0
2010-02-15T00:00:00.000Z,"5730","16",20,10,0
2010-02-16T00:00:00.000Z,"5760","16",20,10,0
2010-02-17T00:00:00.000Z,"6000","16",20,10,0
2010-02-18T00:00:00.000Z,"6320","16",20,10,0
2010-02-19T00:00:00.000Z,"9980","16",20,10,0
2010-02-20T00:00:00.000Z,"9730","16",20,10,0
2010-02-21T00:00:00.000Z,"8150","16",20,10,0
2010-02-22T00:00:00.000Z,"8150","16",20,10,0
2010-02-23T00:00:00.000Z,"10200","16",20,10,0
2010-02-24T00:00:00.000Z,"9290","16",20,10,0
2010-02-25T00:00:00.000Z,"9020","16",20,10,0
2010-02-26T00:00:00.000Z,"8370","16",20,10,0
2010-02-27T00:00:00.000Z,"7930","16",20,10,0
2010-02-28T00:00:00.000Z,"7750","16",20,10,0
2010-03-01T00:00:00.000Z,"7300","16",20,10,0
2010-03-02T00:00:00.000Z,"6890","16",20,10,0
2010-03-03T00:00:00.000Z,"8100","16",20,10,0
2010-03-04T00:00:00.000Z,"21400","16",20,10,0
2010-03-05T00:00:00.000Z,"11000","16",20,10,0
2010-03-06T00:00:00.000Z,"9470","16",20,10,0
2010-03-07T00:00:00.000Z,"8830","16",20,10,0
2010-03-08T00:00:00.000Z,"8300","16",20,10,0
2010-03-09T00:00:00.000Z,"8170","16",20,10,0
2010-03-10T00:00:00.000Z,"7810","16",20,10,0
2010-03-11T00:00:00.000Z,"7470","16",20,10,0
2010-03-12T00:00:00.000Z,"7040","16",20,10,0
2010-03-13T00:00:00.000Z,"6830","16",20,10,0
2010-03-14T00:00:00.000Z,"6610","16",20,10,0
2010-03-15T00:00:00.000Z,"6470","16",20,10,0
2010-03-16T00:00:00.000Z,"6250","16",20,10,0
2010-03-17T00:00:00.000Z,"6050","16",20,10,0
2010-03-18T00:00:00.000Z,"5830","16",20,10,0
2010-03-19T00:00:00.000Z,"5690","16",20,10,0
2010-03-20T00:00:00.000Z,"5540","16",20,10,0
2010-03-21T00:00:00.000Z,"5440","16",20,10,0
2010-03-22T00:00:00.000Z,"8150","16",20,10,0
2010-03-23T00:00:00.000Z,"12800","16",20,10,0
2010-03-24T00:00:00.000Z,"8750","16",20,10,0
2010-03-25T00:00:00.000Z,"7950","16",20,10,0
2010-03-26T00:00:00.000Z,"7430","16",20,10,0
2010-03-27T00:00:00.000Z,"6940","16",20,10,0
2010-03-28T00:00:00.000Z,"6590","16",20,10,0
2010-03-29T00:00:00.000Z,"6380","16",20,10,0
2010-03-30T00:00:00.000Z,"6650","16",20,10,0
2010-03-31T00:00:00.000Z,"6470","16",20,10,0
2010-04-01T00:00:00.000Z,"6560","16",20,10,0
2010-04-02T00:00:00.000Z,"5970","16",20,10,0
2010-04-03T00:00:00.000Z,"5560","16",20,10,0
2010-04-04T00:00:00.000Z,"6650","16",20,10,0
2010-04-05T00:00:00.000Z,"5980","16",20,10,0
2010-04-06T00:00:00.000Z,"5640","16",20,10,0
2010-04-07T00:00:00.000Z,"5740","16",20,10,0
2010-04-08T00:00:00.000Z,"7070","16",20,10,0
2010-04-09T00:00:00.000Z,"5890","16",20,10,0
2010-04-10T00:00:00.000Z,"5590","16",20,10,0
2010-04-11T00:00:00.000Z,"5470","16",20,10,0
2010-04-12T00:00:00.000Z,"7190","16",20,10,0
2010-04-13T00:00:00.000Z,"6350","16",20,10,0
2010-04-14T00:00:00.000Z,"5970","16",20,10,0
2010-04-15T00:00:00.000Z,"5520","16",20,10,0
2010-04-16T00:00:00.000Z,"5420","16",20,10,0
2010-04-17T00:00:00.000Z,"5340","16",20,10,0
2010-04-18T00:00:00.000Z,"5430","16",20,10,0
2010-04-19T00:00:00.000Z,"5010","16",20,10,0
2010-04-20T00:00:00.000Z,"4860","16",20,10,0
2010-04-21T00:00:00.000Z,"4700","16",20,10,0
2010-04-22T00:00:00.000Z,"4560","16",20,10,0
2010-04-23T00:00:00.000Z,"4450","16",20,10,0
2010-04-24T00:00:00.000Z,"4300","16",20,10,0
2010-04-25T00:00:00.000Z,"4150","16",20,10,0
2010-04-26T00:00:00.000Z,"4010","16",20,10,0
2010-04-27T00:00:00.000Z,"3980","16",20,10,0
2010-04-28T00:00:00.000Z,"3990","16",20,10,0
2010-04-29T00:00:00.000Z,"3890","16",20,10,0
2010-04-30T00:00:00.000Z,"3750","16",20,10,0
2010-05-01T00:00:00.000Z,"3800","16",20,10,0
2010-05-02T00:00:00.000Z,"4090","16",20,10,0
2010-05-03T00:00:00.000Z,"3890","16",20,10,0
2010-05-04T00:00:00.000Z,"7120","16",20,10,0
2010-05-05T00:00:00.000Z,"6570","16",20,10,0
2010-05-06T00:00:00.000Z,"7010","16",20,10,0
2010-05-07T00:00:00.000Z,"5500","16",20,10,0
2010-05-08T00:00:00.000Z,"5180","16",20,10,0
2010-05-09T00:00:00.000Z,"5270","16",20,10,0
2010-05-10T00:00:00.000Z,"5400","16",20,10,0
2010-05-11T00:00:00.000Z,"4930","16",20,10,0
2010-05-12T00:00:00.000Z,"4780","16",20,10,0
2010-05-13T00:00:00.000Z,"4990","16",20,10,0
2010-05-14T00:00:00.000Z,"4410","16",20,10,0
2010-05-15T00:00:00.000Z,"4170","16",20,10,0
2010-05-16T00:00:00.000Z,"4040","16",20,10,0
2010-05-17T00:00:00.000Z,"3850","16",20,10,0
2010-05-18T00:00:00.000Z,"3650","16",20,10,0
2010-05-19T00:00:00.000Z,"3460","16",20,10,0
2010-05-20T00:00:00.000Z,"3340","16",20,10,0
2010-05-21T00:00:00.000Z,"3200","16",20,10,0
2010-05-22T00:00:00.000Z,"3030","16",20,10,0
2010-05-23T00:00:00.000Z,"2940","16",20,10,0
2010-05-24T00:00:00.000Z,"2890","16",20,10,0
2010-05-25T00:00:00.000Z,"2890","16",20,10,0
2010-05-26T00:00:00.000Z,"2870","16",20,10,0
2010-05-27T00:00:00.000Z,"2750","16",20,10,0
2010-05-28T00:00:00.000Z,"2610","16",20,10,0
2010-05-29T00:00:00.000Z,"2510","16",20,10,0
2010-05-30T00:00:00.000Z,"2430","16",20,10,0
2010-05-31T00:00:00.000Z,"2370","16",20,10,0
2010-06-01T00:00:00.000Z,"2210","16",20,10,0
2010-06-02T00:00:00.000Z,"2260","16",20,10,0
2010-06-03T00:00:00.000Z,"2220","16",20,10,0
2010-06-04T00:00:00.000Z,"2050","16",20,10,0
2010-06-05T00:00:00.000Z,"2070","16",20,10,0
2010-06-06T00:00:00.000Z,"2060","16",20,10,0
2010-06-07T00:00:00.000Z,"2100","16",20,10,0
2010-06-08T00:00:00.000Z,"2090","16",20,10,0
2010-06-09T00:00:00.000Z,"2060","16",20,10,0
2010-06-10T00:00:00.000Z,"2000","16",20,10,0
2010-06-11T00:00:00.000Z,"1910","16",20,10,0
2010-06-12T00:00:00.000Z,"1890","16",20,10,0
2010-06-13T00:00:00.000Z,"1850","16",20,10,0
2010-06-14T00:00:00.000Z,"1960","16",20,10,0
2010-06-15T00:00:00.000Z,"9740","16",20,10,0
2010-06-16T00:00:00.000Z,"22300","16",20,10,0
2010-06-17T00:00:00.000Z,"10100","16",20,10,0
2010-06-18T00:00:00.000Z,"6160","16",20,10,0
2010-06-19T00:00:00.000Z,"4840","16",20,10,0
2010-06-20T00:00:00.000Z,"4250","16",20,10,0
2010-06-21T00:00:00.000Z,"3850","16",20,10,0
2010-06-22T00:00:00.000Z,"3490","16",20,10,0
2010-06-23T00:00:00.000Z,"3260","16",20,10,0
2010-06-24T00:00:00.000Z,"3150","16",20,10,0
2010-06-25T00:00:00.000Z,"3040","16",20,10,0
2010-06-26T00:00:00.000Z,"2880","16",20,10,0
2010-06-27T00:00:00.000Z,"2730","16",20,10,0
2010-06-28T00:00:00.000Z,"2610","16",20,10,0
2010-06-29T00:00:00.000Z,"2500","16",20,10,0
2010-06-30T00:00:00.000Z,"2590","16",20,10,0
2010-07-01T00:00:00.000Z,"2790","16",20,10,0
2010-07-02T00:00:00.000Z,"2430","16",20,10,0
2010-07-03T00:00:00.000Z,"2410","16",20,10,0
2010-07-04T00:00:00.000Z,"2730","16",20,10,0
2010-07-05T00:00:00.000Z,"2220","16",20,10,0
2010-07-06T00:00:00.000Z,"2140","16",20,10,0
2010-07-07T00:00:00.000Z,"2010","16",20,10,0
2010-07-08T00:00:00.000Z,"1940","16",20,10,0
2010-07-09T00:00:00.000Z,"2000","16",20,10,0
2010-07-10T00:00:00.000Z,"1910","16",20,10,0
2010-07-11T00:00:00.000Z,"1830","16",20,10,0
2010-07-12T00:00:00.000Z,"1790","16",20,10,0
2010-07-13T00:00:00.000Z,"1730","16",20,10,0
2010-07-14T00:00:00.000Z,"1590","16",20,10,0
2010-07-15T00:00:00.000Z,"1470","16",20,10,0
2010-07-16T00:00:00.000Z,"1450","16",20,10,0
2010-07-17T00:00:00.000Z,"1350","16",20,10,0
2010-07-18T00:00:00.000Z,"1210","16",20,10,0
2010-07-19T00:00:00.000Z,"1110","16",20,10,0
2010-07-20T00:00:00.000Z,"1120","16",20,10,0
2010-07-21T00:00:00.000Z,"1110","16",20,10,0
2010-07-22T00:00:00.000Z,"1120","16",20,10,0
2010-07-23T00:00:00.000Z,"1210","16",20,10,0
2010-07-24T00:00:00.000Z,"1080","16",20,10,0
2010-07-25T00:00:00.000Z,"1040","16",20,10,0
2010-07-26T00:00:00.000Z,"979","16",20,10,0
2010-07-27T00:00:00.000Z,"1010","16",20,10,0
2010-07-28T00:00:00.000Z,"980","16",20,10,0
2010-07-29T00:00:00.000Z,"873","16",20,10,0
2010-07-30T00:00:00.000Z,"863","16",20,10,0
2010-07-31T00:00:00.000Z,"834","16",20,10,0
2010-08-01T00:00:00.000Z,"849","16",20,10,0
2010-08-02T00:00:00.000Z,"888","16",20,10,0
2010-08-03T00:00:00.000Z,"1060","16",20,10,0
2010-08-04T00:00:00.000Z,"846","16",20,10,0
2010-08-05T00:00:00.000Z,"779","16",20,10,0
2010-08-06T00:00:00.000Z,"803","16",20,10,0
2010-08-07T00:00:00.000Z,"804","16",20,10,0
2010-08-08T00:00:00.000Z,"792","16",20,10,0
2010-08-09T00:00:00.000Z,"779","16",20,10,0
2010-08-10T00:00:00.000Z,"802","16",20,10,0
2010-08-11T00:00:00.000Z,"828","16",20,10,0
2010-08-12T00:00:00.000Z,"819","16",20,10,0
2010-08-13T00:00:00.000Z,"777","16",20,10,0
2010-08-14T00:00:00.000Z,"1140","16",20,10,0
2010-08-15T00:00:00.000Z,"1110","16",20,10,0
2010-08-16T00:00:00.000Z,"825","16",20,10,0
2010-08-17T00:00:00.000Z,"785","16",20,10,0
2010-08-18T00:00:00.000Z,"793","16",20,10,0
2010-08-19T00:00:00.000Z,"779","16",20,10,0
2010-08-20T00:00:00.000Z,"2070","16",20,10,0
2010-08-21T00:00:00.000Z,"1380","16",20,10,0
2010-08-22T00:00:00.000Z,"1130","16",20,10,0
2010-08-23T00:00:00.000Z,"1050","16",20,10,0
2010-08-24T00:00:00.000Z,"944","16",20,10,0
2010-08-25T00:00:00.000Z,"806","16",20,10,0
2010-08-26T00:00:00.000Z,"775","16",20,10,0
2010-08-27T00:00:00.000Z,"765","16",20,10,0
2010-08-28T00:00:00.000Z,"693","16",20,10,0
2010-08-29T00:00:00.000Z,"658","16",20,10,0
2010-08-30T00:00:00.000Z,"622","16",20,10,0
2010-08-31T00:00:00.000Z,"661","16",20,10,0
2010-09-01T00:00:00.000Z,"730","16",20,10,0
2010-09-02T00:00:00.000Z,"719","16",20,10,0
2010-09-03T00:00:00.000Z,"717","16",20,10,0
2010-09-04T00:00:00.000Z,"672","16",20,10,0
2010-09-05T00:00:00.000Z,"666","16",20,10,0
2010-09-06T00:00:00.000Z,"710","16",20,10,0
2010-09-07T00:00:00.000Z,"920","16",20,10,0
2010-09-08T00:00:00.000Z,"3040","16",20,10,0
2010-09-09T00:00:00.000Z,"1260","16",20,10,0
2010-09-10T00:00:00.000Z,"958","16",20,10,0
2010-09-11T00:00:00.000Z,"894","16",20,10,0
2010-09-12T00:00:00.000Z,"845","16",20,10,0
2010-09-13T00:00:00.000Z,"809","16",20,10,0
2010-09-14T00:00:00.000Z,"814","16",20,10,0
2010-09-15T00:00:00.000Z,"826","16",20,10,0
